;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
881,-0.02319,14.2149
882,-0.02318,14.2149
883,-0.02317,14.2149
884,-0.02316,14.2149
885,-0.02315,14.2149
886,-0.02314,14.2149
887,-0.02313,14.2149
888,-0.02312,14.2149
889,-0.02311,14.2149
890,-0.0231,14.2149
891,-0.02309,14.2149
892,-0.02308,14.2149
893,-0.02307,14.2149
894,-0.02306,14.2149
895,-0.02305,14.2149
896,-0.02304,14.2149
897,-0.02303,14.2149
898,-0.02302,14.2149
899,-0.02301,14.2149
900,-0.023,14.2149
901,-0.02299,14.2149
902,-0.02298,14.2149
903,-0.02297,14.2149
904,-0.02296,14.2149
905,-0.02295,14.2149
906,-0.02294,14.2149
907,-0.02293,14.2149
908,-0.02292,14.2149
909,-0.02291,14.2149
910,-0.0229,14.2149
911,-0.02289,14.2149
912,-0.02288,14.2149
913,-0.02287,14.2149
914,-0.02286,14.2149
915,-0.02285,14.2149
916,-0.02284,14.2149
917,-0.02283,14.2149
918,-0.02282,14.2149
919,-0.02281,14.2149
920,-0.0228,14.2149
921,-0.02279,14.2149
922,-0.02278,14.2149
923,-0.02277,14.2149
924,-0.02276,14.2149
925,-0.02275,14.2149
926,-0.02274,14.2149
927,-0.02273,14.2149
928,-0.02272,14.2149
929,-0.02271,14.2149
930,-0.0227,14.2149
931,-0.02269,14.2149
932,-0.02268,14.2149
933,-0.02267,14.2149
934,-0.02266,14.2149
935,-0.02265,14.2149
936,-0.02264,14.2149
937,-0.02263,14.2149
938,-0.02262,14.2149
939,-0.02261,14.2149
940,-0.0226,14.2149
941,-0.02259,14.2149
942,-0.02258,14.2149
943,-0.02257,14.2149
944,-0.02256,14.2149
945,-0.02255,14.2149
946,-0.02254,14.2149
947,-0.02253,14.2149
948,-0.02252,14.2149
949,-0.02251,14.2149
950,-0.0225,14.2149
951,-0.02249,14.2149
952,-0.02248,14.2149
953,-0.02247,14.2149
954,-0.02246,14.2149
955,-0.02245,14.2149
956,-0.02244,14.2149
957,-0.02243,14.2149
958,-0.02242,14.2149
959,-0.02241,14.2149
960,-0.0224,14.2149
961,-0.02239,14.2149
962,-0.02238,14.2149
963,-0.02237,14.2149
964,-0.02236,14.2149
965,-0.02235,14.2149
966,-0.02234,14.2149
967,-0.02233,14.2149
968,-0.02232,14.2149
969,-0.02231,14.2149
970,-0.0223,14.2149
971,-0.02229,14.2149
972,-0.02228,14.2149
973,-0.02227,14.2149
974,-0.02226,14.2149
975,-0.02225,14.2149
976,-0.02224,14.2149
977,-0.02223,14.2149
978,-0.02222,14.2149
979,-0.02221,14.2149
980,-0.0222,14.2149
981,-0.02219,14.2149
982,-0.02218,14.2149
983,-0.02217,14.2149
984,-0.02216,14.2149
985,-0.02215,14.2149
986,-0.02214,14.2149
987,-0.02213,14.2149
988,-0.02212,14.2149
989,-0.02211,14.2149
990,-0.0221,14.2149
991,-0.02209,14.2149
992,-0.02208,14.2149
993,-0.02207,14.2149
994,-0.02206,14.2149
995,-0.02205,14.2149
996,-0.02204,14.2149
997,-0.02203,14.2149
998,-0.02202,14.2149
999,-0.02201,14.2149
1000,-0.022,14.2149
1001,-0.02199,14.2149
1002,-0.02198,14.2149
1003,-0.02197,14.2149
1004,-0.02196,14.2149
1005,-0.02195,14.2149
1006,-0.02194,14.2149
1007,-0.02193,14.2149
1008,-0.02192,14.2149
1009,-0.02191,14.2149
1010,-0.0219,14.2149
1011,-0.02189,14.2149
1012,-0.02188,14.2149
1013,-0.02187,14.2149
1014,-0.02186,14.2149
1015,-0.02185,14.2149
1016,-0.02184,14.2149
1017,-0.02183,14.2149
1018,-0.02182,14.2149
1019,-0.02181,14.2149
1020,-0.0218,14.2149
1021,-0.02179,14.2149
1022,-0.02178,14.2149
1023,-0.02177,14.2149
1024,-0.02176,14.2149
1025,-0.02175,14.2149
1026,-0.02174,14.2149
1027,-0.02173,14.2149
