time	V(v_osc2)	V(n007)
1.112182367747651e-02	4.357626e-01	1.037275e+00
1.112182465122147e-02	3.709104e-01	1.025673e+00
1.112182585358750e-02	3.301961e-01	1.011353e+00
1.112182724482822e-02	3.124027e-01	9.947913e-01
1.112182897461722e-02	3.082567e-01	9.742060e-01
1.112183079795098e-02	3.080868e-01	9.525135e-01
1.112183330080195e-02	3.078972e-01	9.227442e-01
1.112183830650390e-02	3.075998e-01	8.632156e-01
1.112184831790779e-02	3.071737e-01	7.441497e-01
1.112186128217766e-02	3.067669e-01	5.898998e-01
1.112187520390106e-02	3.064076e-01	4.241353e-01
1.112188938622253e-02	3.060652e-01	2.551054e-01
1.112190681492405e-02	3.056504e-01	4.712238e-02
1.112193668440593e-02	3.049401e-01	-3.099962e-01
1.112199124523119e-02	3.036407e-01	-9.644814e-01
1.112210036688171e-02	3.010323e-01	-2.281492e+00
1.112231861018274e-02	2.957923e-01	-4.935875e+00
1.112247289704361e-02	2.920701e-01	-6.828258e+00
1.112259566315172e-02	2.890949e-01	-8.346210e+00
1.112269169501938e-02	2.867605e-01	-9.540480e+00
1.112274253260201e-02	2.855222e-01	-1.017581e+01
1.112279586038054e-02	2.842218e-01	-1.084519e+01
1.112283332964411e-02	2.833071e-01	-1.131736e+01
1.112287083233871e-02	2.823903e-01	-1.179221e+01
1.112294583772792e-02	2.805887e-01	-1.272710e+01
1.112300972170400e-02	2.791645e-01	-1.346916e+01
1.112301512049586e-02	2.790808e-01	-1.350504e+01
1.112302591807957e-02	2.790069e-01	-1.352436e+01
1.112304751324699e-02	2.789577e-01	-1.354555e+01
1.112308499552270e-02	2.789432e-01	-1.356557e+01
1.112312430619922e-02	2.789558e-01	-1.357760e+01
1.112319888255665e-02	2.790018e-01	-1.359019e+01
1.112334803527152e-02	2.791144e-01	-1.360510e+01
1.112335269629386e-02	2.791183e-01	-1.360530e+01
1.112336201833854e-02	2.791268e-01	-1.360531e+01
1.112338066242789e-02	2.791443e-01	-1.360532e+01
1.112341795060661e-02	2.791793e-01	-1.360535e+01
1.112349252696404e-02	2.792488e-01	-1.360539e+01
1.112364167967891e-02	2.793854e-01	-1.360545e+01
1.112393998510864e-02	2.796539e-01	-1.360555e+01
1.112396795124268e-02	2.796785e-01	-1.360555e+01
1.112425602212151e-02	2.799225e-01	-1.360560e+01
1.112454409300034e-02	2.801584e-01	-1.360563e+01
1.112483216387917e-02	2.803863e-01	-1.360566e+01
1.112512023475800e-02	2.806061e-01	-1.360567e+01
1.112540830563683e-02	2.808179e-01	-1.360567e+01
1.112569637651567e-02	2.810216e-01	-1.360565e+01
1.112598444739449e-02	2.812173e-01	-1.360563e+01
1.112685399057568e-02	2.817737e-01	-1.360556e+01
1.112786866321127e-02	2.823546e-01	-1.360546e+01
1.112887549732099e-02	2.828760e-01	-1.360536e+01
1.112977891847034e-02	2.833071e-01	-1.360529e+01
1.113078446294991e-02	2.837610e-01	-1.360524e+01
1.113145755977937e-02	2.840530e-01	-1.360522e+01
1.113218533609724e-02	2.843578e-01	-1.360521e+01
1.113284929324905e-02	2.846261e-01	-1.360520e+01
1.113394424398115e-02	2.850509e-01	-1.360520e+01
1.113506325183440e-02	2.854633e-01	-1.360520e+01
1.113675396707051e-02	2.860475e-01	-1.360519e+01
1.113857230343982e-02	2.866247e-01	-1.360519e+01
1.114156928630397e-02	2.874729e-01	-1.360519e+01
1.114542051831074e-02	2.883886e-01	-1.360520e+01
1.115312298232429e-02	2.897560e-01	-1.360520e+01
1.116748780147334e-02	2.914347e-01	-1.360520e+01
1.118252916570738e-02	2.924135e-01	-1.360520e+01
1.120269023859599e-02	2.930091e-01	-1.360521e+01
1.122507593601113e-02	2.932721e-01	-1.360521e+01
1.125836946776931e-02	2.933873e-01	-1.360521e+01
1.130138809251603e-02	2.934203e-01	-1.360522e+01
1.135382949876603e-02	2.934243e-01	-1.360522e+01
1.140627090501603e-02	2.934244e-01	-1.360523e+01
1.168346119519460e-02	2.934243e-01	-1.360525e+01
1.196065148537317e-02	2.934243e-01	-1.360527e+01
1.223784177555173e-02	2.934243e-01	-1.360530e+01
1.251503206573030e-02	2.934243e-01	-1.360532e+01
1.279222235590887e-02	2.934242e-01	-1.360534e+01
1.306941264608744e-02	2.934242e-01	-1.360536e+01
1.334660293626600e-02	2.934242e-01	-1.360538e+01
1.348145226662314e-02	2.934242e-01	-1.360539e+01
1.361630159698029e-02	2.934242e-01	-1.360539e+01
1.375115092733743e-02	2.934242e-01	-1.360540e+01
1.388600025769457e-02	2.934242e-01	-1.360541e+01
1.402084958805171e-02	2.934242e-01	-1.360542e+01
1.415569891840885e-02	2.934242e-01	-1.360542e+01
1.429054824876599e-02	2.934242e-01	-1.360543e+01
1.434298965501599e-02	2.934242e-01	-1.360543e+01
1.439543106126599e-02	2.934242e-01	-1.360544e+01
1.444787246751599e-02	2.934242e-01	-1.360544e+01
1.455275528001598e-02	2.934242e-01	-1.360544e+01
1.471007949876598e-02	2.934242e-01	-1.360545e+01
1.495730327108741e-02	2.934242e-01	-1.360546e+01
1.520452704340883e-02	2.934241e-01	-1.360547e+01
1.545175081573026e-02	2.934241e-01	-1.360548e+01
1.569897458805168e-02	2.934241e-01	-1.360549e+01
1.594619836037311e-02	2.934241e-01	-1.360550e+01
1.619342213269453e-02	2.934241e-01	-1.360551e+01
1.644064590501596e-02	2.934241e-01	-1.360552e+01
1.682271900769453e-02	2.934241e-01	-1.360553e+01
1.720479211037309e-02	2.934241e-01	-1.360554e+01
1.758686521305166e-02	2.934241e-01	-1.360555e+01
1.796893831573022e-02	2.934241e-01	-1.360556e+01
1.835101141840879e-02	2.934241e-01	-1.360557e+01
1.873308452108735e-02	2.934240e-01	-1.360558e+01
1.911515762376592e-02	2.934240e-01	-1.360558e+01
1.949723072644449e-02	2.934240e-01	-1.360559e+01
1.987930382912305e-02	2.934240e-01	-1.360560e+01
2.026137693180162e-02	2.934240e-01	-1.360560e+01
2.064345003448018e-02	2.934240e-01	-1.360561e+01
2.102552313715875e-02	2.934240e-01	-1.360561e+01
2.140759623983731e-02	2.934240e-01	-1.360562e+01
2.178966934251588e-02	2.934240e-01	-1.360562e+01
2.188174234133049e-02	2.934240e-01	-1.360562e+01
2.197381534014510e-02	2.934240e-01	-1.360562e+01
2.206588833895971e-02	2.934240e-01	-1.360562e+01
2.215796133777432e-02	2.934240e-01	-1.360563e+01
2.225003433658894e-02	2.934240e-01	-1.360563e+01
2.234210733540355e-02	2.934240e-01	-1.360563e+01
2.243418033421816e-02	2.934240e-01	-1.360563e+01
2.243437669054702e-02	2.934240e-01	-1.360563e+01
2.243447791937477e-02	2.934240e-01	-1.360563e+01
2.243453700503248e-02	2.934240e-01	-1.360563e+01
2.243457373782392e-02	2.934240e-01	-1.360563e+01
2.243460142778607e-02	2.934240e-01	-1.360563e+01
2.243463000591614e-02	2.934240e-01	-1.360563e+01
2.243464274024649e-02	2.934240e-01	-1.360563e+01
2.243465183963278e-02	2.934240e-01	-1.360563e+01
2.243466045693820e-02	2.934240e-01	-1.360563e+01
2.243467212094871e-02	2.934240e-01	-1.360563e+01
2.243468491321621e-02	2.934240e-01	-1.360563e+01
2.243470369759469e-02	2.934240e-01	-1.360563e+01
2.243471537243548e-02	2.934240e-01	-1.360563e+01
2.243472528891521e-02	2.934240e-01	-1.360563e+01
2.243473818974882e-02	2.934240e-01	-1.360563e+01
2.243474986803451e-02	2.934240e-01	-1.360563e+01
2.243476103704495e-02	2.934240e-01	-1.360563e+01
2.243477114225115e-02	2.934240e-01	-1.360563e+01
2.243478198094841e-02	2.934240e-01	-1.360563e+01
2.243479244147377e-02	2.934240e-01	-1.360563e+01
2.243480211219162e-02	2.934240e-01	-1.360563e+01
2.243481189153481e-02	2.934240e-01	-1.360563e+01
2.243482327556141e-02	2.934240e-01	-1.360563e+01
2.243483511937689e-02	2.934240e-01	-1.360563e+01
2.243485171180240e-02	2.934240e-01	-1.360563e+01
2.243486669389563e-02	2.934240e-01	-1.360563e+01
2.243488508749971e-02	2.934240e-01	-1.360563e+01
2.243491285217674e-02	2.934240e-01	-1.360563e+01
2.243496165707656e-02	2.934240e-01	-1.360563e+01
2.243501669776491e-02	2.934240e-01	-1.360563e+01
2.243508304235635e-02	2.934240e-01	-1.360563e+01
2.243521573153923e-02	2.934240e-01	-1.360563e+01
2.243548110990499e-02	2.934240e-01	-1.360563e+01
2.243580339214832e-02	2.934240e-01	-1.360563e+01
2.243634612902365e-02	2.934240e-01	-1.360563e+01
2.243693309336844e-02	2.934240e-01	-1.360563e+01
2.243746704258515e-02	2.934240e-01	-1.360563e+01
2.243803653781249e-02	2.934240e-01	-1.360563e+01
2.243859393278193e-02	2.934240e-01	-1.360563e+01
2.243915338373484e-02	2.934240e-01	-1.360563e+01
2.243972055745848e-02	2.934240e-01	-1.360563e+01
2.244027692416853e-02	2.934240e-01	-1.360563e+01
2.244084769318803e-02	2.934240e-01	-1.360563e+01
2.244141103540336e-02	2.934240e-01	-1.360563e+01
2.244194220801107e-02	2.934240e-01	-1.360563e+01
2.244253112511884e-02	2.934240e-01	-1.360563e+01
2.244309795829888e-02	2.934240e-01	-1.360563e+01
2.244369295011622e-02	2.934240e-01	-1.360563e+01
2.244427272457738e-02	2.934240e-01	-1.360563e+01
2.244488773842754e-02	2.934240e-01	-1.360563e+01
2.244550456010744e-02	2.934240e-01	-1.360563e+01
2.244618489280265e-02	2.934240e-01	-1.360563e+01
2.244688145071564e-02	2.934240e-01	-1.360563e+01
2.244771830997033e-02	2.934240e-01	-1.360563e+01
2.244858965338350e-02	2.934240e-01	-1.360563e+01
2.244979039509815e-02	2.934240e-01	-1.360563e+01
2.245104898613268e-02	2.934240e-01	-1.360563e+01
2.245316667293081e-02	2.934240e-01	-1.360563e+01
2.245539365638322e-02	2.934240e-01	-1.360563e+01
2.247648904584160e-02	2.934240e-01	-1.360563e+01
2.280542348372927e-02	2.934240e-01	-1.360563e+01
2.313435792161694e-02	2.934240e-01	-1.360563e+01
2.346329235950461e-02	2.934240e-01	-1.360563e+01
2.379222679739228e-02	2.934240e-01	-1.360562e+01
2.412116123527994e-02	2.934240e-01	-1.360561e+01
2.445009567316761e-02	2.934240e-01	-1.360559e+01
2.477903011105528e-02	2.934241e-01	-1.360557e+01
2.488391292355528e-02	2.934242e-01	-1.360549e+01
2.488637111447325e-02	2.934242e-01	-1.360546e+01
2.488843134515353e-02	2.934244e-01	-1.360535e+01
2.489041712006335e-02	2.934251e-01	-1.360501e+01
2.489237751200338e-02	2.934267e-01	-1.360416e+01
2.489486669247792e-02	2.934313e-01	-1.360169e+01
2.489715713476005e-02	2.934408e-01	-1.359661e+01
2.489866394991147e-02	2.934521e-01	-1.359058e+01
2.489883129082677e-02	2.934543e-01	-1.358946e+01
2.489916597265736e-02	2.934610e-01	-1.358589e+01
2.489983533631855e-02	2.934794e-01	-1.357625e+01
2.489991197230785e-02	2.934826e-01	-1.357462e+01
2.490006524428643e-02	2.934929e-01	-1.356925e+01
2.490037178824360e-02	2.935219e-01	-1.355422e+01
2.490040679045363e-02	2.935272e-01	-1.355142e+01
2.490047679487370e-02	2.935449e-01	-1.354221e+01
2.490055627468089e-02	2.935734e-01	-1.352728e+01
2.490057256995023e-02	2.935829e-01	-1.352219e+01
2.490060516048892e-02	2.936169e-01	-1.350378e+01
2.490064121953875e-02	2.937154e-01	-1.344893e+01
2.490068063540603e-02	2.939912e-01	-1.329791e+01
2.490072358735424e-02	2.945372e-01	-1.300710e+01
2.490075513098989e-02	2.951139e-01	-1.270647e+01
2.490079053656006e-02	2.959091e-01	-1.229813e+01
2.490082869957590e-02	2.968427e-01	-1.182429e+01
2.490086816023603e-02	2.978188e-01	-1.133246e+01
2.490091668971221e-02	2.989877e-01	-1.074374e+01
2.490101374866458e-02	3.012819e-01	-9.583776e+00
2.490105514181521e-02	3.022569e-01	-9.089933e+00
2.490109232937592e-02	3.031307e-01	-8.646873e+00
2.490112058019163e-02	3.037929e-01	-8.310807e+00
2.490115489916363e-02	3.045949e-01	-7.903425e+00
2.490118921813564e-02	3.053953e-01	-7.496465e+00
2.490122353710764e-02	3.061941e-01	-7.089928e+00
2.490125785607965e-02	3.069914e-01	-6.683812e+00
2.490129217505165e-02	3.077871e-01	-6.278118e+00
2.490132649402366e-02	3.085811e-01	-5.872846e+00
2.490136081299566e-02	3.093736e-01	-5.467997e+00
2.490147048690693e-02	3.118705e-01	-4.191066e+00
2.490158807153060e-02	3.134931e-01	-3.395542e+00
2.490167674761752e-02	3.127944e-01	-3.789082e+00
2.490172047011481e-02	3.117776e-01	-4.293332e+00
2.490176877957883e-02	3.105803e-01	-4.878743e+00
2.490178973530143e-02	3.100688e-01	-5.132492e+00
2.490181359439088e-02	3.094791e-01	-5.422082e+00
2.490189380696843e-02	3.075107e-01	-6.396451e+00
2.490193388667762e-02	3.065307e-01	-6.882133e+00
2.490200402503581e-02	3.048625e-01	-7.706042e+00
2.490204426343136e-02	3.040470e-01	-8.100279e+00
2.490208679505258e-02	3.034444e-01	-8.377112e+00
2.490210670413236e-02	3.032933e-01	-8.439984e+00
2.490212294914398e-02	3.032494e-01	-8.453231e+00
2.490213884345039e-02	3.032423e-01	-8.450603e+00
2.490215382389246e-02	3.032535e-01	-8.440919e+00
2.490217067343530e-02	3.032754e-01	-8.426782e+00
2.490218692079724e-02	3.032985e-01	-8.413141e+00
2.490220559518665e-02	3.033223e-01	-8.399434e+00
2.490222452445105e-02	3.033410e-01	-8.388485e+00
2.490224643528787e-02	3.033557e-01	-8.379283e+00
2.490227093871654e-02	3.033655e-01	-8.372063e+00
2.490229864239117e-02	3.033717e-01	-8.366024e+00
2.490231983350241e-02	3.033748e-01	-8.362071e+00
2.490234461178774e-02	3.033780e-01	-8.357527e+00
2.490237103229692e-02	3.033819e-01	-8.352390e+00
2.490240628349357e-02	3.033880e-01	-8.345068e+00
2.490245364030326e-02	3.033971e-01	-8.334805e+00
2.490252142294132e-02	3.034107e-01	-8.319932e+00
2.490260048281131e-02	3.034264e-01	-8.302648e+00
2.490269473130989e-02	3.034450e-01	-8.282120e+00
2.490288322830706e-02	3.034818e-01	-8.241079e+00
2.490290989361250e-02	3.034871e-01	-8.235276e+00
2.490328320788859e-02	3.035610e-01	-8.154047e+00
2.490370985277556e-02	3.036450e-01	-8.061204e+00
2.490446575797562e-02	3.037938e-01	-7.896713e+00
2.490447707718763e-02	3.037961e-01	-7.894250e+00
2.490899760796930e-02	3.046861e-01	-6.910627e+00
2.490900978565549e-02	3.046885e-01	-6.907978e+00
2.490903414102787e-02	3.046933e-01	-6.902679e+00
2.490906896575460e-02	3.047002e-01	-6.895102e+00
2.490910161447808e-02	3.047066e-01	-6.887998e+00
2.490912709588976e-02	3.047116e-01	-6.882454e+00
2.490916040865675e-02	3.047182e-01	-6.875206e+00
2.490916873684850e-02	3.047198e-01	-6.873394e+00
2.490918539323199e-02	3.047231e-01	-6.869770e+00
2.490918603420698e-02	3.047232e-01	-6.869630e+00
2.490918731615696e-02	3.047234e-01	-6.869351e+00
2.490918988005691e-02	3.047239e-01	-6.868793e+00
2.490919132056803e-02	3.047242e-01	-6.868480e+00
2.490919252709877e-02	3.047245e-01	-6.868218e+00
2.490919343019599e-02	3.047247e-01	-6.868021e+00
2.490919430068025e-02	3.047248e-01	-6.867832e+00
2.490919522664296e-02	3.047250e-01	-6.867630e+00
2.490919609744689e-02	3.047252e-01	-6.867441e+00
2.490919701538862e-02	3.047254e-01	-6.867241e+00
2.490919791992677e-02	3.047256e-01	-6.867044e+00
2.490919887176286e-02	3.047257e-01	-6.866838e+00
2.490919985696372e-02	3.047259e-01	-6.866623e+00
2.490920095502895e-02	3.047262e-01	-6.866384e+00
2.490920231829482e-02	3.047264e-01	-6.866087e+00
2.490920311263291e-02	3.047266e-01	-6.865915e+00
2.490920370807117e-02	3.047267e-01	-6.865785e+00
2.490920452715820e-02	3.047268e-01	-6.865607e+00
2.490920510083867e-02	3.047270e-01	-6.865482e+00
2.490920550612208e-02	3.047270e-01	-6.865394e+00
2.490920604131194e-02	3.047271e-01	-6.865277e+00
2.490920658880408e-02	3.047273e-01	-6.865158e+00
2.490920743396068e-02	3.047274e-01	-6.864974e+00
2.490920834035185e-02	3.047276e-01	-6.864777e+00
2.490920959061234e-02	3.047279e-01	-6.864505e+00
2.490921094283903e-02	3.047281e-01	-6.864211e+00
2.490921289157550e-02	3.047285e-01	-6.863787e+00
2.490923618132742e-02	3.047331e-01	-6.858720e+00
2.490925947107935e-02	3.047377e-01	-6.853653e+00
2.490928276083126e-02	3.047422e-01	-6.848585e+00
2.490930605058318e-02	3.047468e-01	-6.843518e+00
2.490932934033510e-02	3.047514e-01	-6.838451e+00
2.490935263008702e-02	3.047560e-01	-6.833383e+00
2.490937591983894e-02	3.047606e-01	-6.828316e+00
2.491751828192856e-02	3.063634e-01	-5.057010e+00
2.492566064401818e-02	3.079659e-01	-3.286084e+00
2.493380300610780e-02	3.095680e-01	-1.515537e+00
2.494194536819742e-02	3.111698e-01	2.546296e-01
2.495008773028704e-02	3.127713e-01	2.024417e+00
2.495823009237666e-02	3.143724e-01	3.793824e+00
2.496637245446628e-02	3.159732e-01	5.562852e+00
2.496643360886892e-02	3.186648e-01	5.576184e+00
2.496648911299433e-02	3.275639e-01	5.588392e+00
2.496648963167232e-02	3.293371e-01	5.588531e+00
2.496649066902829e-02	3.376079e-01	5.588882e+00
2.496649274374023e-02	3.638080e-01	5.589763e+00
2.496649689316410e-02	4.591438e-01	5.592319e+00
2.496650169087079e-02	6.867406e-01	5.597430e+00
2.496650668013402e-02	1.204574e+00	5.607892e+00
2.496651189797254e-02	2.284178e+00	5.628835e+00
2.496651672819312e-02	3.951922e+00	5.661240e+00
2.496652117867558e-02	5.998960e+00	5.702478e+00
2.496652658115207e-02	8.569993e+00	5.757636e+00
2.496653190486258e-02	1.058546e+01	5.804690e+00
2.496653773922260e-02	1.196324e+01	5.839603e+00
2.496654326686073e-02	1.263200e+01	5.855939e+00
2.496654828400078e-02	1.289780e+01	5.858232e+00
2.496655416734842e-02	1.302307e+01	5.850424e+00
2.496656073846923e-02	1.307476e+01	5.833525e+00
2.496657011199430e-02	1.309489e+01	5.801755e+00
2.496658275529590e-02	1.309732e+01	5.755163e+00
2.496660013669601e-02	1.309058e+01	5.695335e+00
2.496661968901221e-02	1.308176e+01	5.641200e+00
2.496663852449654e-02	1.307518e+01	5.605327e+00
2.496665795315476e-02	1.307095e+01	5.583929e+00
2.496667899989720e-02	1.306858e+01	5.572901e+00
2.496669662910155e-02	1.306781e+01	5.569628e+00
2.496670667388945e-02	1.306775e+01	5.569432e+00
2.496671588918075e-02	1.306786e+01	5.569822e+00
2.496672571274892e-02	1.306804e+01	5.570363e+00
2.496673611639344e-02	1.306826e+01	5.570861e+00
2.496674709557539e-02	1.306848e+01	5.571162e+00
2.496675774800433e-02	1.306866e+01	5.571134e+00
2.496677015012560e-02	1.306882e+01	5.570666e+00
2.496678364968950e-02	1.306890e+01	5.569614e+00
2.496680553274070e-02	1.306888e+01	5.566983e+00
2.496683651104398e-02	1.306865e+01	5.562203e+00
2.496686737250730e-02	1.306828e+01	5.556826e+00
2.496690117833235e-02	1.306783e+01	5.550770e+00
2.496694091106463e-02	1.306731e+01	5.543814e+00
2.496698628061056e-02	1.306675e+01	5.536097e+00
2.496706027105992e-02	1.306588e+01	5.523673e+00
2.496715947417072e-02	1.306471e+01	5.507007e+00
2.496727057745581e-02	1.306339e+01	5.488311e+00
2.496749278402597e-02	1.306076e+01	5.450933e+00
2.496777216177804e-02	1.305745e+01	5.403975e+00
2.496833091728217e-02	1.305084e+01	5.310136e+00
2.496890936226119e-02	1.304401e+01	5.213109e+00
2.496977697288772e-02	1.303377e+01	5.067811e+00
2.497264506837448e-02	1.300010e+01	4.589704e+00
2.498200251181121e-02	1.289152e+01	3.048172e+00
2.498200819991880e-02	1.289146e+01	3.047245e+00
2.498201957613398e-02	1.289133e+01	3.045390e+00
2.498204232856432e-02	1.289107e+01	3.041680e+00
2.498206407865583e-02	1.289082e+01	3.038134e+00
2.498208569120856e-02	1.289057e+01	3.034611e+00
2.498211258829872e-02	1.289026e+01	3.030226e+00
2.498211931257126e-02	1.289018e+01	3.029130e+00
2.498213276111634e-02	1.289003e+01	3.026938e+00
2.498215965820650e-02	1.288972e+01	3.022554e+00
2.498216217980870e-02	1.288969e+01	3.022143e+00
2.498216554194497e-02	1.288941e+01	3.021591e+00
2.498217226621751e-02	1.287072e+01	3.020195e+00
2.498217704075366e-02	1.265419e+01	3.016026e+00
2.498218026681073e-02	1.173327e+01	3.001204e+00
2.498218236665810e-02	9.699514e+00	2.969162e+00
2.498218391981855e-02	6.737243e+00	2.921603e+00
2.498218535020922e-02	3.351274e+00	2.864848e+00
2.498218604441139e-02	2.024667e+00	2.840221e+00
2.498218677969597e-02	1.199841e+00	2.821395e+00
2.498218733636453e-02	8.663552e-01	2.811134e+00
2.498218783641612e-02	7.015338e-01	2.803916e+00
2.498218840120891e-02	5.825254e-01	2.796942e+00
2.498218914144928e-02	4.811221e-01	2.788986e+00
2.498219008466401e-02	4.014309e-01	2.780223e+00
2.498219118154896e-02	3.500617e-01	2.771576e+00
2.498219249600018e-02	3.232999e-01	2.763062e+00
2.498219415599755e-02	3.147247e-01	2.754581e+00
2.498219611770834e-02	3.139345e-01	2.747010e+00
2.498219800676120e-02	3.138069e-01	2.742284e+00
2.498220178486691e-02	3.136007e-01	2.739192e+00
2.498220934107833e-02	3.133816e-01	2.746546e+00
2.498221905569332e-02	3.132694e-01	2.771513e+00
2.498223079213334e-02	3.132754e-01	2.813859e+00
2.498224520056671e-02	3.133540e-01	2.869491e+00
2.498226428900635e-02	3.134783e-01	2.935949e+00
2.498228236664195e-02	3.135771e-01	2.984727e+00
2.498230190710649e-02	3.136511e-01	3.019952e+00
2.498232113160719e-02	3.136924e-01	3.039587e+00
2.498234464342097e-02	3.137148e-01	3.050844e+00
2.498235896408669e-02	3.137206e-01	3.053468e+00
2.498236772327235e-02	3.137192e-01	3.053810e+00
2.498237696041414e-02	3.137173e-01	3.053780e+00
2.498238560632626e-02	3.137156e-01	3.053685e+00
2.498239567163313e-02	3.137128e-01	3.053655e+00
2.498240550597906e-02	3.137110e-01	3.053830e+00
2.498241687828050e-02	3.137087e-01	3.054374e+00
2.498242943046814e-02	3.137083e-01	3.055464e+00
2.498244805560349e-02	3.137076e-01	3.057920e+00
2.498247201367892e-02	3.137105e-01	3.062177e+00
2.498251250490845e-02	3.137174e-01	3.070750e+00
2.498254481833841e-02	3.137242e-01	3.078057e+00
2.498258369014694e-02	3.137324e-01	3.086869e+00
2.498262720401746e-02	3.137415e-01	3.096485e+00
2.498269010903496e-02	3.137537e-01	3.110157e+00
2.498309104038075e-02	3.138326e-01	3.197234e+00
