time	V(n002)	V(n004)
1.070526971818352e-02	1.347646e+01	4.880995e-01
1.070527455046275e-02	1.347646e+01	7.566615e-01
1.070527947691064e-02	1.347646e+01	1.319072e+00
1.070528394737353e-02	1.347646e+01	2.283018e+00
1.070528824395518e-02	1.347646e+01	3.772469e+00
1.070529244520788e-02	1.347646e+01	5.695198e+00
1.070529753413812e-02	1.347646e+01	8.160370e+00
1.070530272754091e-02	1.347646e+01	1.024339e+01
1.070530858169408e-02	1.347646e+01	1.173432e+01
1.070531573998635e-02	1.347646e+01	1.265020e+01
1.070532099121604e-02	1.347646e+01	1.292860e+01
1.070532697034802e-02	1.347646e+01	1.303690e+01
1.070533322521451e-02	1.347646e+01	1.307791e+01
1.070534365511536e-02	1.347646e+01	1.309549e+01
1.070535677889847e-02	1.347646e+01	1.309649e+01
1.070537365071085e-02	1.347646e+01	1.308944e+01
1.070539345313989e-02	1.347646e+01	1.308060e+01
1.070541207445105e-02	1.347646e+01	1.307433e+01
1.070543190044026e-02	1.347646e+01	1.307025e+01
1.070545310036345e-02	1.347646e+01	1.306803e+01
1.070546915349218e-02	1.347646e+01	1.306740e+01
1.070547884425700e-02	1.347646e+01	1.306736e+01
1.070548894855998e-02	1.347646e+01	1.306749e+01
1.070549839009928e-02	1.347646e+01	1.306766e+01
1.070550934281969e-02	1.347646e+01	1.306789e+01
1.070551985407556e-02	1.347646e+01	1.306810e+01
1.070553105071749e-02	1.347646e+01	1.306829e+01
1.070554314491759e-02	1.347646e+01	1.306843e+01
1.070555773925591e-02	1.347646e+01	1.306851e+01
1.070557980662660e-02	1.347646e+01	1.306847e+01
1.070561363533730e-02	1.347646e+01	1.306820e+01
1.070564292163874e-02	1.347646e+01	1.306785e+01
1.070567647773242e-02	1.347646e+01	1.306739e+01
1.070571613506130e-02	1.347646e+01	1.306687e+01
1.070576365450197e-02	1.347646e+01	1.306629e+01
1.070584308231841e-02	1.347646e+01	1.306536e+01
1.070595286912456e-02	1.347646e+01	1.306406e+01
1.070606674448876e-02	1.347646e+01	1.306271e+01
1.070629449521715e-02	1.347645e+01	1.306001e+01
1.070658758229699e-02	1.347645e+01	1.305654e+01
1.070717375645666e-02	1.347645e+01	1.304961e+01
1.070776131747284e-02	1.347644e+01	1.304267e+01
1.070866352060981e-02	1.347644e+01	1.303203e+01
1.071730472564565e-02	1.347638e+01	1.293117e+01
1.072050073039639e-02	1.347635e+01	1.289430e+01
1.072060060554485e-02	1.347635e+01	1.289315e+01
1.072080035584177e-02	1.347635e+01	1.289085e+01
1.072080524990382e-02	1.347635e+01	1.289080e+01
1.072081503802792e-02	1.347635e+01	1.289069e+01
1.072083461427613e-02	1.347635e+01	1.289044e+01
1.072087376677253e-02	1.347635e+01	1.288986e+01
1.072087426560603e-02	1.347635e+01	1.288983e+01
1.072087446513943e-02	1.347635e+01	1.288983e+01
1.072087486420622e-02	1.347635e+01	1.288979e+01
1.072087566233982e-02	1.347635e+01	1.288953e+01
1.072087725860700e-02	1.347635e+01	1.288533e+01
1.072088045114137e-02	1.347635e+01	1.283795e+01
1.072088273132374e-02	1.347635e+01	1.265771e+01
1.072088458818901e-02	1.347635e+01	1.211135e+01
1.072088606887140e-02	1.347635e+01	1.093369e+01
1.072088733657092e-02	1.347635e+01	8.899440e+00
1.072088861520825e-02	1.347635e+01	5.941220e+00
1.072088980633040e-02	1.347635e+01	3.068689e+00
1.072089047763708e-02	1.347635e+01	1.884503e+00
1.072089131551269e-02	1.347635e+01	1.059471e+00
1.072089176756971e-02	1.347635e+01	8.207060e-01
1.072089224761192e-02	1.347635e+01	6.807483e-01
1.072089280526002e-02	1.347635e+01	5.722125e-01
1.072089375334957e-02	1.347635e+01	4.541262e-01
1.072089464518736e-02	1.347635e+01	3.871370e-01
1.072089583419349e-02	1.347635e+01	3.408684e-01
1.072089714645303e-02	1.347635e+01	3.201326e-01
1.072089906420169e-02	1.347635e+01	3.141558e-01
1.072090081294331e-02	1.347635e+01	3.139105e-01
1.072090315946914e-02	1.347635e+01	3.137646e-01
1.072090785252081e-02	1.347635e+01	3.135452e-01
1.072091723862415e-02	1.347635e+01	3.133289e-01
1.072092673669477e-02	1.347635e+01	3.132627e-01
1.072094004060606e-02	1.347635e+01	3.133028e-01
1.072095494700406e-02	1.347635e+01	3.133947e-01
1.072097131521544e-02	1.347635e+01	3.135000e-01
1.072099089678502e-02	1.347635e+01	3.136007e-01
1.072100956471015e-02	1.347635e+01	3.136652e-01
1.072103050177614e-02	1.347635e+01	3.137040e-01
1.072105400927744e-02	1.347635e+01	3.137217e-01
1.072106651648686e-02	1.347635e+01	3.137259e-01
1.072107420145435e-02	1.347635e+01	3.137242e-01
1.072108274080746e-02	1.347635e+01	3.137219e-01
1.072109181953019e-02	1.347635e+01	3.137201e-01
1.072110175386226e-02	1.347635e+01	3.137175e-01
1.072111198159599e-02	1.347635e+01	3.137157e-01
1.072112324699201e-02	1.347635e+01	3.137135e-01
1.072113695234042e-02	1.347635e+01	3.137132e-01
1.072115611732080e-02	1.347635e+01	3.137129e-01
1.072118230647276e-02	1.347635e+01	3.137165e-01
1.072122763719231e-02	1.347635e+01	3.137247e-01
1.072126675523215e-02	1.347635e+01	3.137331e-01
1.072131275301042e-02	1.347635e+01	3.137428e-01
1.072135721797317e-02	1.347635e+01	3.137518e-01
1.072144037077778e-02	1.347635e+01	3.137679e-01
1.072184525475183e-02	1.347634e+01	3.138475e-01
1.072225013872588e-02	1.347634e+01	3.139271e-01
1.072265502269993e-02	1.347634e+01	3.140067e-01
1.072305990667398e-02	1.347634e+01	3.140863e-01
1.072346479064803e-02	1.347633e+01	3.141659e-01
1.072386967462208e-02	1.347633e+01	3.142455e-01
1.072427455859613e-02	1.347633e+01	3.143251e-01
1.073232279940191e-02	1.347627e+01	3.159525e-01
1.073233851350697e-02	1.347627e+01	3.159105e-01
1.073270593248667e-02	1.347627e+01	3.159827e-01
1.073272694424118e-02	1.347627e+01	3.198354e-01
1.073275209441453e-02	1.347627e+01	4.182006e-01
1.073276283087453e-02	1.347627e+01	7.457108e-01
1.073277019335697e-02	1.347627e+01	1.518568e+00
1.073277544657037e-02	1.347627e+01	2.774851e+00
1.073278038805000e-02	1.347627e+01	4.710512e+00
1.073278506786035e-02	1.347627e+01	6.951706e+00
1.073279047484675e-02	1.347627e+01	9.364637e+00
1.073279653353307e-02	1.347627e+01	1.129979e+01
1.073280237114037e-02	1.347627e+01	1.236579e+01
1.073280676727483e-02	1.347627e+01	1.274953e+01
1.073281203935591e-02	1.347627e+01	1.294852e+01
1.073281787812496e-02	1.347627e+01	1.304183e+01
1.073282571486750e-02	1.347627e+01	1.308428e+01
1.073283544581023e-02	1.347627e+01	1.309694e+01
1.073285069511422e-02	1.347627e+01	1.309507e+01
1.073286872361427e-02	1.347627e+01	1.308707e+01
1.073288832704501e-02	1.347627e+01	1.307876e+01
1.073290699466248e-02	1.347627e+01	1.307313e+01
1.073292695149015e-02	1.347627e+01	1.306962e+01
1.073294964204618e-02	1.347627e+01	1.306774e+01
1.073296299154348e-02	1.347627e+01	1.306739e+01
1.073297127391225e-02	1.347627e+01	1.306741e+01
1.073298116680484e-02	1.347627e+01	1.306756e+01
1.073299089099084e-02	1.347627e+01	1.306775e+01
1.073300213731998e-02	1.347627e+01	1.306799e+01
1.073301260369216e-02	1.347627e+01	1.306819e+01
1.073302417424977e-02	1.347627e+01	1.306837e+01
1.073303648136304e-02	1.347627e+01	1.306850e+01
1.073305305342331e-02	1.347627e+01	1.306856e+01
1.073307691880556e-02	1.347627e+01	1.306847e+01
1.073311866171414e-02	1.347627e+01	1.306806e+01
1.073315377948247e-02	1.347627e+01	1.306761e+01
1.073319222914181e-02	1.347627e+01	1.306709e+01
1.073323254142572e-02	1.347627e+01	1.306659e+01
1.073329344735245e-02	1.347627e+01	1.306586e+01
1.073338158284844e-02	1.347627e+01	1.306483e+01
1.073348040290320e-02	1.347627e+01	1.306366e+01
1.073364778292036e-02	1.347627e+01	1.306167e+01
1.073395520368399e-02	1.347626e+01	1.305803e+01
1.073451575757042e-02	1.347626e+01	1.305140e+01
1.073507318765448e-02	1.347626e+01	1.304481e+01
1.073587867643911e-02	1.347625e+01	1.303531e+01
1.073855395823357e-02	1.347623e+01	1.300388e+01
1.074789970793514e-02	1.347618e+01	1.289540e+01
1.074824234430126e-02	1.347618e+01	1.289146e+01
1.074825415708934e-02	1.347618e+01	1.289132e+01
1.074827778266549e-02	1.347618e+01	1.289105e+01
1.074829981639412e-02	1.347617e+01	1.289080e+01
1.074832151648870e-02	1.347617e+01	1.289055e+01
1.074834854257427e-02	1.347617e+01	1.289024e+01
1.074835529909566e-02	1.347617e+01	1.289016e+01
1.074836881213844e-02	1.347617e+01	1.289001e+01
1.074839583822401e-02	1.347617e+01	1.288965e+01
1.074840259474540e-02	1.347617e+01	1.288945e+01
1.074840428387575e-02	1.347617e+01	1.288894e+01
1.074840766213644e-02	1.347617e+01	1.287944e+01
1.074841066902681e-02	1.347617e+01	1.281505e+01
1.074841300046325e-02	1.347617e+01	1.255190e+01
1.074841483671954e-02	1.347617e+01	1.180545e+01
1.074841632839918e-02	1.347617e+01	1.027751e+01
1.074841754460900e-02	1.347617e+01	7.986664e+00
1.074841899709531e-02	1.347617e+01	4.426106e+00
1.074841978978075e-02	1.347617e+01	2.626327e+00
1.074842041663915e-02	1.347617e+01	1.660557e+00
1.074842116393850e-02	1.347617e+01	1.013801e+00
1.074842159847537e-02	1.347617e+01	8.052610e-01
1.074842210974149e-02	1.347617e+01	6.631716e-01
1.074842268211028e-02	1.347617e+01	5.570108e-01
1.074842362220059e-02	1.347617e+01	4.460852e-01
1.074842453101651e-02	1.347617e+01	3.817625e-01
1.074842575052693e-02	1.347617e+01	3.377773e-01
1.074842709346931e-02	1.347617e+01	3.187068e-01
1.074842880157752e-02	1.347617e+01	3.140745e-01
1.074843062481844e-02	1.347617e+01	3.139059e-01
1.074843299186291e-02	1.347617e+01	3.137537e-01
1.074843772595184e-02	1.347617e+01	3.135380e-01
1.074844719412970e-02	1.347617e+01	3.133215e-01
1.074845670560128e-02	1.347617e+01	3.132576e-01
1.074847009276127e-02	1.347617e+01	3.132990e-01
1.074848505951446e-02	1.347617e+01	3.133918e-01
1.074850141879021e-02	1.347617e+01	3.134967e-01
1.074852101256221e-02	1.347617e+01	3.135969e-01
1.074853968792262e-02	1.347617e+01	3.136609e-01
1.074856067544823e-02	1.347617e+01	3.136993e-01
1.074858431392679e-02	1.347617e+01	3.137171e-01
1.074859668097170e-02	1.347617e+01	3.137203e-01
1.074860423781238e-02	1.347617e+01	3.137189e-01
1.074861275195186e-02	1.347617e+01	3.137168e-01
1.074862184712957e-02	1.347617e+01	3.137149e-01
1.074863180192156e-02	1.347617e+01	3.137123e-01
1.074864204718710e-02	1.347617e+01	3.137104e-01
1.074865333739079e-02	1.347617e+01	3.137084e-01
1.074866717705311e-02	1.347617e+01	3.137079e-01
1.074868646952853e-02	1.347617e+01	3.137079e-01
1.074871296245753e-02	1.347617e+01	3.137113e-01
1.074875929134996e-02	1.347617e+01	3.137199e-01
1.074879942564799e-02	1.347617e+01	3.137285e-01
1.074884498766090e-02	1.347617e+01	3.137381e-01
1.074889031221606e-02	1.347617e+01	3.137473e-01
1.074897645772074e-02	1.347617e+01	3.137640e-01
1.074978339314758e-02	1.347617e+01	3.139226e-01
1.075059032857442e-02	1.347616e+01	3.140813e-01
1.075139726400126e-02	1.347616e+01	3.142400e-01
1.075220419942811e-02	1.347615e+01	3.143986e-01
1.075301113485495e-02	1.347615e+01	3.145573e-01
1.075381807028179e-02	1.347614e+01	3.147159e-01
1.075462500570863e-02	1.347614e+01	3.148745e-01
1.076011693479907e-02	1.347611e+01	3.159852e-01
1.076028765412830e-02	1.347610e+01	3.159878e-01
1.076029077519572e-02	1.347610e+01	3.202239e-01
1.076029701733057e-02	1.347610e+01	3.602770e-01
1.076030276141084e-02	1.347610e+01	4.775769e-01
1.076030860766974e-02	1.347610e+01	7.836789e-01
1.076031375257437e-02	1.347610e+01	1.374393e+00
1.076031796918195e-02	1.347610e+01	2.302815e+00
1.076032223547887e-02	1.347610e+01	3.799663e+00
1.076032637974905e-02	1.347610e+01	5.700994e+00
1.076033153713239e-02	1.347610e+01	8.196280e+00
1.076033676735958e-02	1.347610e+01	1.028277e+01
1.076034261394073e-02	1.347610e+01	1.175498e+01
1.076034983218908e-02	1.347610e+01	1.266081e+01
1.076035515098672e-02	1.347610e+01	1.293542e+01
1.076036110281273e-02	1.347610e+01	1.303921e+01
1.076036742518906e-02	1.347610e+01	1.307878e+01
1.076037796004935e-02	1.347610e+01	1.309548e+01
1.076039139410786e-02	1.347610e+01	1.309595e+01
1.076040829769578e-02	1.347610e+01	1.308880e+01
1.076042812379339e-02	1.347610e+01	1.308014e+01
1.076044671121098e-02	1.347610e+01	1.307400e+01
1.076046661390086e-02	1.347610e+01	1.306999e+01
1.076048796311935e-02	1.347610e+01	1.306783e+01
1.076050354759137e-02	1.347610e+01	1.306725e+01
1.076051304747080e-02	1.347610e+01	1.306722e+01
1.076052292393839e-02	1.347610e+01	1.306734e+01
1.076053249202336e-02	1.347610e+01	1.306752e+01
1.076054336311126e-02	1.347610e+01	1.306775e+01
1.076055396376181e-02	1.347610e+01	1.306796e+01
1.076056509272787e-02	1.347610e+01	1.306815e+01
1.076057727977614e-02	1.347610e+01	1.306829e+01
1.076059190358431e-02	1.347610e+01	1.306837e+01
1.076061415782109e-02	1.347610e+01	1.306833e+01
1.076064820957429e-02	1.347610e+01	1.306805e+01
1.076067736775647e-02	1.347610e+01	1.306769e+01
1.076071095146866e-02	1.347610e+01	1.306724e+01
1.076075059672851e-02	1.347610e+01	1.306672e+01
1.076079845065872e-02	1.347610e+01	1.306614e+01
1.076087879921102e-02	1.347610e+01	1.306519e+01
1.076100039419258e-02	1.347610e+01	1.306376e+01
1.076111190403790e-02	1.347610e+01	1.306243e+01
1.076133492372853e-02	1.347610e+01	1.305979e+01
1.076163639725073e-02	1.347610e+01	1.305622e+01
1.076223934429512e-02	1.347609e+01	1.304909e+01
1.076282967286766e-02	1.347609e+01	1.304212e+01
1.076374576234089e-02	1.347608e+01	1.303132e+01
1.077390886205782e-02	1.347603e+01	1.291288e+01
1.077556291867178e-02	1.347602e+01	1.289384e+01
1.077561460794096e-02	1.347602e+01	1.289324e+01
1.077571798647933e-02	1.347602e+01	1.289205e+01
1.077580584060371e-02	1.347602e+01	1.289104e+01
1.077587806967803e-02	1.347602e+01	1.289022e+01
1.077588802637414e-02	1.347602e+01	1.288987e+01
1.077590793976636e-02	1.347602e+01	1.288841e+01
1.077590856205987e-02	1.347602e+01	1.288818e+01
1.077590980664688e-02	1.347602e+01	1.288506e+01
1.077591229582091e-02	1.347602e+01	1.285417e+01
1.077591440676216e-02	1.347602e+01	1.273542e+01
1.077591611267026e-02	1.347602e+01	1.239071e+01
1.077591754096548e-02	1.347602e+01	1.155684e+01
1.077591893548266e-02	1.347602e+01	9.786801e+00
1.077592012938224e-02	1.347602e+01	7.306247e+00
1.077592143133338e-02	1.347602e+01	4.037667e+00
1.077592212916558e-02	1.347602e+01	2.507997e+00
1.077592279300675e-02	1.347602e+01	1.559085e+00
1.077592354014789e-02	1.347602e+01	9.668888e-01
1.077592401858454e-02	1.347602e+01	7.619663e-01
1.077592457287173e-02	1.347602e+01	6.239225e-01
1.077592515519499e-02	1.347602e+01	5.285220e-01
1.077592618728176e-02	1.347602e+01	4.229336e-01
1.077592711847727e-02	1.347602e+01	3.670048e-01
1.077592841739596e-02	1.347602e+01	3.302644e-01
1.077592985035693e-02	1.347602e+01	3.163765e-01
1.077593148701861e-02	1.347602e+01	3.140309e-01
1.077593329278534e-02	1.347602e+01	3.138885e-01
1.077593644796016e-02	1.347602e+01	3.136921e-01
1.077594275830979e-02	1.347602e+01	3.134577e-01
1.077595229284477e-02	1.347602e+01	3.132940e-01
1.077596281118407e-02	1.347602e+01	3.132650e-01
1.077597648127565e-02	1.347602e+01	3.133256e-01
1.077599392552640e-02	1.347602e+01	3.134392e-01
1.077601021826091e-02	1.347602e+01	3.135372e-01
1.077603043216059e-02	1.347602e+01	3.136286e-01
1.077604887869556e-02	1.347602e+01	3.136806e-01
1.077607127380167e-02	1.347602e+01	3.137118e-01
1.077609299738645e-02	1.347602e+01	3.137231e-01
1.077610323221421e-02	1.347602e+01	3.137226e-01
1.077611098549010e-02	1.347602e+01	3.137213e-01
1.077612027761015e-02	1.347602e+01	3.137194e-01
1.077612939981352e-02	1.347602e+01	3.137170e-01
1.077613988691981e-02	1.347602e+01	3.137148e-01
1.077615030859473e-02	1.347602e+01	3.137129e-01
1.077616241601159e-02	1.347602e+01	3.137119e-01
1.077617911113644e-02	1.347602e+01	3.137112e-01
1.077620163256785e-02	1.347602e+01	3.137131e-01
1.077623583569703e-02	1.347602e+01	3.137183e-01
1.077626899431946e-02	1.347602e+01	3.137251e-01
1.077630635000536e-02	1.347602e+01	3.137332e-01
1.077634951807699e-02	1.347602e+01	3.137423e-01
1.077640239763752e-02	1.347602e+01	3.137527e-01
1.077676673016882e-02	1.347602e+01	3.138243e-01
1.078776364270781e-02	1.347596e+01	3.160040e-01
1.078777229151608e-02	1.347596e+01	3.353527e-01
1.078778182547324e-02	1.347596e+01	4.453445e-01
1.078778797828070e-02	1.347596e+01	6.845992e-01
1.078779339108500e-02	1.347596e+01	1.203870e+00
1.078779795134661e-02	1.347596e+01	2.086914e+00
1.078780227525887e-02	1.347596e+01	3.487223e+00
1.078780642349188e-02	1.347596e+01	5.326663e+00
1.078781121350242e-02	1.347596e+01	7.672233e+00
1.078781624164308e-02	1.347596e+01	9.807645e+00
1.078782221667681e-02	1.347596e+01	1.152164e+01
1.078782857870428e-02	1.347596e+01	1.251691e+01
1.078783299459136e-02	1.347596e+01	1.283105e+01
1.078783852579795e-02	1.347596e+01	1.298865e+01
1.078784444615869e-02	1.347596e+01	1.305787e+01
1.078785327665116e-02	1.347596e+01	1.309001e+01
1.078786394513748e-02	1.347596e+01	1.309742e+01
1.078788213168167e-02	1.347596e+01	1.309204e+01
1.078790100320184e-02	1.347596e+01	1.308347e+01
1.078792054367611e-02	1.347596e+01	1.307597e+01
1.078793909356240e-02	1.347596e+01	1.307131e+01
1.078795983468632e-02	1.347596e+01	1.306854e+01
1.078798342103022e-02	1.347596e+01	1.306725e+01
1.078799397138391e-02	1.347596e+01	1.306715e+01
1.078800296132925e-02	1.347596e+01	1.306726e+01
1.078801306397624e-02	1.347596e+01	1.306746e+01
1.078802352288209e-02	1.347596e+01	1.306768e+01
1.078803477780365e-02	1.347596e+01	1.306791e+01
1.078804530701980e-02	1.347596e+01	1.306809e+01
1.078805794295493e-02	1.347596e+01	1.306825e+01
1.078807177121346e-02	1.347596e+01	1.306833e+01
1.078809445063955e-02	1.347596e+01	1.306829e+01
1.078812710998910e-02	1.347596e+01	1.306803e+01
1.078815660104246e-02	1.347596e+01	1.306767e+01
1.078819014939885e-02	1.347596e+01	1.306722e+01
1.078822954547395e-02	1.347596e+01	1.306671e+01
1.078827643410581e-02	1.347596e+01	1.306613e+01
1.078835388483897e-02	1.347596e+01	1.306522e+01
1.078845996205895e-02	1.347596e+01	1.306397e+01
1.078857218657417e-02	1.347595e+01	1.306264e+01
1.078879663560460e-02	1.347595e+01	1.305998e+01
1.078908230347875e-02	1.347595e+01	1.305659e+01
1.078965363922706e-02	1.347595e+01	1.304984e+01
1.079023820493769e-02	1.347595e+01	1.304293e+01
1.079112299224499e-02	1.347594e+01	1.303250e+01
1.079285231847254e-02	1.347593e+01	1.301217e+01
1.079458164470009e-02	1.347592e+01	1.299191e+01
1.079631097092764e-02	1.347592e+01	1.297172e+01
1.079804029715518e-02	1.347591e+01	1.295160e+01
1.079976962338273e-02	1.347590e+01	1.293155e+01
1.080149894961028e-02	1.347589e+01	1.291158e+01
1.080322827583782e-02	1.347588e+01	1.289167e+01
1.080324035775242e-02	1.347588e+01	1.289153e+01
1.080326452158162e-02	1.347588e+01	1.289126e+01
1.080330491183858e-02	1.347588e+01	1.289079e+01
1.080334445971136e-02	1.347588e+01	1.289034e+01
1.080337535769183e-02	1.347588e+01	1.288998e+01
1.080341017603151e-02	1.347588e+01	1.288958e+01
1.080341153612291e-02	1.347588e+01	1.288957e+01
1.080341208015946e-02	1.347588e+01	1.288956e+01
1.080341316823258e-02	1.347588e+01	1.288953e+01
1.080341534437881e-02	1.347588e+01	1.288865e+01
1.080341969667127e-02	1.347588e+01	1.287037e+01
1.080342278970743e-02	1.347588e+01	1.275073e+01
1.080342527022275e-02	1.347588e+01	1.228696e+01
1.080342698351876e-02	1.347588e+01	1.125470e+01
1.080342830287397e-02	1.347588e+01	9.444719e+00
1.080342956045210e-02	1.347588e+01	6.701188e+00
1.080343072992501e-02	1.347588e+01	3.767006e+00
1.080343139338403e-02	1.347588e+01	2.380472e+00
1.080343212174230e-02	1.347588e+01	1.432961e+00
1.080343289405053e-02	1.347588e+01	8.935602e-01
1.080343340307473e-02	1.347588e+01	7.077844e-01
1.080343399975792e-02	1.347588e+01	5.802280e-01
1.080343461279628e-02	1.347588e+01	4.933805e-01
1.080343558573927e-02	1.347588e+01	4.076592e-01
1.080343663185235e-02	1.347588e+01	3.548911e-01
1.080343797985825e-02	1.347588e+01	3.247150e-01
1.080343952270531e-02	1.347588e+01	3.150057e-01
1.080344127537465e-02	1.347588e+01	3.139715e-01
1.080344313429674e-02	1.347588e+01	3.138396e-01
1.080344685214092e-02	1.347588e+01	3.136277e-01
1.080345428782927e-02	1.347588e+01	3.133949e-01
1.080346380010331e-02	1.347588e+01	3.132721e-01
1.080347530202752e-02	1.347588e+01	3.132699e-01
1.080348935257407e-02	1.347588e+01	3.133434e-01
1.080350679168338e-02	1.347588e+01	3.134580e-01
1.080352510403107e-02	1.347588e+01	3.135621e-01
1.080354424922407e-02	1.347588e+01	3.136399e-01
1.080356376143223e-02	1.347588e+01	3.136865e-01
1.080358606796186e-02	1.347588e+01	3.137117e-01
1.080360245288860e-02	1.347588e+01	3.137190e-01
1.080361207997212e-02	1.347588e+01	3.137177e-01
1.080362032515723e-02	1.347588e+01	3.137163e-01
1.080362947681031e-02	1.347588e+01	3.137146e-01
1.080363884814348e-02	1.347588e+01	3.137121e-01
1.080364912189566e-02	1.347588e+01	3.137101e-01
1.080365977081862e-02	1.347588e+01	3.137080e-01
1.080367171032426e-02	1.347588e+01	3.137073e-01
1.080368881299625e-02	1.347588e+01	3.137064e-01
1.080371121753723e-02	1.347588e+01	3.137085e-01
1.080374610051037e-02	1.347588e+01	3.137138e-01
1.080377907272440e-02	1.347588e+01	3.137206e-01
1.080381650104284e-02	1.347588e+01	3.137286e-01
