;Scopy version,f4beeb1
;Exported on,Wednesday May 15/05/2024
;Device,M2K
;Nr of samples,6400
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
511,-0.02689,3.157,2.13808
512,-0.02688,5.57904,2.13808
513,-0.02687,5.62915,2.15478
514,-0.02686,5.77949,2.15478
515,-0.02685,5.87971,2.17148
516,-0.02684,6.03004,2.17148
517,-0.02683,6.18038,2.18819
518,-0.02682,6.36412,2.18819
519,-0.02681,6.54786,2.20489
520,-0.0268,6.76501,2.20489
521,-0.02679,7.09908,2.2216
522,-0.02678,8.15142,2.2216
523,-0.02677,14.9498,2.2383
524,-0.02676,14.3652,2.2383
525,-0.02675,14.4153,2.255
526,-0.02674,14.3819,2.255
527,-0.02673,14.3485,2.27171
528,-0.02672,14.3151,2.27171
529,-0.02671,14.2984,2.28841
530,-0.0267,14.2817,2.28841
531,-0.02669,14.2817,2.30511
532,-0.02668,14.2316,2.30511
533,-0.02667,14.2316,2.35522
534,-0.02666,14.2316,2.33852
535,-0.02665,14.2316,2.35522
536,-0.02664,14.2316,2.35522
537,-0.02663,14.2483,2.38863
538,-0.02662,14.2149,2.37193
539,-0.02661,14.2149,2.40534
540,-0.0266,14.2149,2.38863
541,-0.02659,14.2149,2.42204
542,-0.02658,14.2316,2.40534
543,-0.02657,14.2316,2.43874
544,-0.02656,14.2149,2.42204
545,-0.02655,14.2149,2.45545
546,-0.02654,14.2149,2.43874
547,-0.02653,14.2149,2.47215
548,-0.02652,14.2149,2.45545
549,-0.02651,14.2149,2.48885
550,-0.0265,14.2149,2.48885
551,-0.02649,14.2149,2.48885
552,-0.02648,14.2149,2.48885
553,-0.02647,14.2149,2.52226
554,-0.02646,14.2149,2.52226
555,-0.02645,14.2149,2.52226
556,-0.02644,14.2149,2.52226
557,-0.02643,14.2149,2.57237
558,-0.02642,14.2149,2.53897
559,-0.02641,14.2149,2.58908
560,-0.0264,14.2149,2.58908
561,-0.02639,14.2149,2.58908
562,-0.02638,14.2149,2.60578
563,-0.02637,14.2149,2.60578
564,-0.02636,14.2316,2.63919
565,-0.02635,14.2149,2.62248
566,-0.02634,14.2149,2.65589
567,-0.02633,14.2149,2.63919
568,-0.02632,14.2149,2.65589
569,-0.02631,14.2149,2.65589
570,-0.0263,14.2149,2.6726
571,-0.02629,14.2149,2.6726
572,-0.02628,14.2149,2.706
573,-0.02627,14.2149,2.6893
574,-0.02626,14.2149,2.72271
575,-0.02625,14.2483,2.706
576,-0.02624,14.2316,2.73941
577,-0.02623,14.2316,2.73941
578,-0.02622,14.2316,2.73941
579,-0.02621,14.2316,2.75611
580,-0.0262,14.2316,2.75611
581,-0.02619,14.2149,2.75611
582,-0.02618,14.2149,2.77282
583,-0.02617,14.2149,2.77282
584,-0.02616,14.2149,2.80623
585,-0.02615,14.2149,2.80623
586,-0.02614,14.2149,2.82293
587,-0.02613,14.2149,2.82293
588,-0.02612,14.2149,2.85634
589,-0.02611,14.2149,2.85634
590,-0.0261,14.2149,2.85634
591,-0.02609,14.2149,2.87304
592,-0.02608,14.2149,2.87304
593,-0.02607,14.2149,2.87304
594,-0.02606,14.2149,2.90645
595,-0.02605,14.2149,2.90645
596,-0.02604,14.2149,2.90645
597,-0.02603,14.2149,2.90645
598,-0.02602,14.2149,2.93986
599,-0.02601,14.2149,2.92315
600,-0.026,14.2149,2.95656
601,-0.02599,14.2149,2.93986
602,-0.02598,14.2149,2.97326
603,-0.02597,14.2149,2.95656
604,-0.02596,14.2149,2.98997
605,-0.02595,14.2149,2.98997
606,-0.02594,14.2149,2.98997
607,-0.02593,14.2149,2.98997
608,-0.02592,14.2149,3.04008
609,-0.02591,14.2149,3.00667
610,-0.0259,14.2149,3.05678
611,-0.02589,14.2149,3.04008
612,-0.02588,14.2149,3.07348
613,-0.02587,14.2149,3.05678
614,-0.02586,14.2149,3.09019
615,-0.02585,14.2149,3.07348
616,-0.02584,14.2149,3.10689
617,-0.02583,14.2149,3.09019
618,-0.02582,14.2149,3.1236
619,-0.02581,14.2149,3.10689
620,-0.0258,14.2149,3.1403
621,-0.02579,14.2149,3.1236
622,-0.02578,14.2149,3.157
623,-0.02577,14.2149,3.1403
624,-0.02576,14.2149,3.17371
625,-0.02575,14.2149,3.157
626,-0.02574,14.2149,3.19041
627,-0.02573,14.2149,3.17371
628,-0.02572,14.2149,3.19041
629,-0.02571,14.2149,3.19041
630,-0.0257,14.2149,3.22382
631,-0.02569,14.2149,3.20711
632,-0.02568,14.2149,3.24052
633,-0.02567,14.2483,3.24052
634,-0.02566,14.2149,3.24052
635,-0.02565,14.2149,3.24052
636,-0.02564,14.2149,3.29063
637,-0.02563,14.2149,3.27393
638,-0.02562,14.2149,3.29063
639,-0.02561,14.2149,3.29063
640,-0.0256,14.2149,3.30734
641,-0.02559,14.2149,3.30734
642,-0.02558,14.2149,3.32404
643,-0.02557,14.2149,3.32404
644,-0.02556,14.2149,3.34074
645,-0.02555,14.2149,3.34074
646,-0.02554,14.2149,3.37415
647,-0.02553,14.2149,3.35745
648,-0.02552,14.2149,3.39086
649,-0.02551,14.2149,3.37415
650,-0.0255,14.2149,3.40756
651,-0.02549,14.2149,3.39086
652,-0.02548,14.2149,3.42426
653,-0.02547,14.2149,3.40756
654,-0.02546,14.2149,3.44097
655,-0.02545,14.2149,3.42426
656,-0.02544,14.2149,3.45767
657,-0.02543,14.2149,3.44097
658,-0.02542,14.2149,3.47437
659,-0.02541,14.2149,3.45767
660,-0.0254,14.2149,3.50778
661,-0.02539,14.2149,3.50778
662,-0.02538,14.2149,3.50778
663,-0.02537,14.2149,3.50778
664,-0.02536,14.2149,3.52449
665,-0.02535,14.2149,3.52449
666,-0.02534,14.2149,3.55789
667,-0.02533,14.2149,3.54119
668,-0.02532,14.2149,3.5746
669,-0.02531,14.2149,3.55789
