time	V(v_controle)	V(v_integrateur)
4.091387662304624e-05	1.499998e+01	1.165790e-03
4.230710237444445e-05	1.499998e+01	1.165790e-03
4.325304686590404e-05	1.499998e+01	1.165790e-03
4.430973202067879e-05	1.499998e+01	1.165790e-03
4.536724245547003e-05	1.499998e+01	1.165790e-03
4.673716062470142e-05	1.499998e+01	1.165790e-03
4.839085268742418e-05	1.499998e+01	1.165790e-03
5.009443217351521e-05	1.499998e+01	1.165790e-03
5.171679723802454e-05	1.499998e+01	1.165790e-03
5.348511826450865e-05	1.499998e+01	1.165790e-03
5.526120715145783e-05	1.499998e+01	1.165790e-03
5.701147052285929e-05	1.499998e+01	1.165790e-03
5.894188631223667e-05	1.499998e+01	1.165790e-03
6.089169567016694e-05	1.499998e+01	1.165790e-03
6.270020219937760e-05	1.499998e+01	1.165790e-03
6.462137035902037e-05	1.499998e+01	1.165790e-03
6.639326809404081e-05	1.499998e+01	1.165790e-03
6.838780198354180e-05	1.499998e+01	1.165790e-03
7.021968791950303e-05	1.499998e+01	1.165790e-03
7.213998954186205e-05	1.499998e+01	1.165790e-03
7.409483027611175e-05	1.499998e+01	1.165790e-03
7.611043044120994e-05	1.499998e+01	1.165790e-03
7.783798826635582e-05	1.499998e+01	1.165790e-03
7.960702772126200e-05	1.499998e+01	1.165790e-03
8.159793863308120e-05	1.499998e+01	1.165790e-03
8.352130215946518e-05	1.499998e+01	1.165790e-03
8.543290336448953e-05	1.499998e+01	1.165790e-03
8.745249235084608e-05	1.499998e+01	1.165790e-03
8.961549428644588e-05	1.499998e+01	1.165790e-03
9.162550454446678e-05	1.499998e+01	1.165790e-03
9.348176364343918e-05	1.499998e+01	1.165790e-03
9.548642346334005e-05	1.499998e+01	1.165790e-03
9.774240399341290e-05	1.499998e+01	1.165790e-03
9.972593198423779e-05	1.499998e+01	1.165790e-03
1.015165960681520e-04	1.499998e+01	1.165790e-03
1.034192246716284e-04	1.499998e+01	1.165790e-03
1.050287877061497e-04	1.499998e+01	1.165790e-03
1.068111455092994e-04	1.499998e+01	1.165790e-03
1.089461347908657e-04	1.499998e+01	1.165790e-03
1.109841440148482e-04	1.499998e+01	1.165790e-03
1.136861071467896e-04	1.499998e+01	1.165790e-03
1.159571035425528e-04	1.499998e+01	1.165790e-03
1.185993737842974e-04	1.499998e+01	1.165790e-03
1.211408203683118e-04	1.499998e+01	1.165790e-03
1.235040340189571e-04	1.499998e+01	1.165790e-03
1.272928213244219e-04	1.499998e+01	1.165790e-03
1.302879471239358e-04	1.499998e+01	1.165790e-03
1.332565802755629e-04	1.499998e+01	1.165790e-03
1.363378701760350e-04	1.499998e+01	1.165790e-03
1.395812115460561e-04	1.499998e+01	1.165790e-03
1.448807933313065e-04	1.499998e+01	1.165790e-03
1.504036330894805e-04	1.499998e+01	1.165790e-03
1.558019241911538e-04	1.499998e+01	1.165790e-03
1.659213017607062e-04	1.499998e+01	1.165790e-03
1.805112303937712e-04	1.499998e+01	1.165790e-03
1.951958709045313e-04	1.499998e+01	1.165790e-03
2.245651519260517e-04	1.499998e+01	1.165790e-03
2.311203277073017e-04	1.499998e+01	1.165790e-03
2.442306792698017e-04	1.499998e+01	1.165790e-03
2.704513823948017e-04	1.499998e+01	1.165790e-03
2.745110393622720e-04	1.499998e+01	1.165790e-03
2.826303532972127e-04	1.499998e+01	1.165790e-03
2.846601817809479e-04	1.499998e+01	1.165790e-03
2.897347529902858e-04	1.499998e+01	1.165790e-03
2.917645814740210e-04	1.499998e+01	1.165790e-03
2.918581148320845e-04	1.499998e+01	1.165790e-03
2.920451815482115e-04	1.499998e+01	1.165790e-03
2.921668619077081e-04	1.499998e+01	1.165790e-03
2.922905423550345e-04	1.499998e+01	1.165790e-03
2.928552124984981e-04	1.499998e+01	1.165790e-03
2.934348476025811e-04	1.499998e+01	1.165790e-03
2.946298943017884e-04	1.499998e+01	1.165790e-03
2.947014472838709e-04	1.499998e+01	1.165790e-03
2.948445532480360e-04	1.499998e+01	1.165790e-03
2.949402630112411e-04	1.499998e+01	1.165790e-03
2.950327242116264e-04	1.499998e+01	1.165790e-03
2.950426143597449e-04	1.499998e+01	1.165790e-03
2.950623946559818e-04	1.499998e+01	1.165790e-03
2.951019552484558e-04	1.499998e+01	1.165790e-03
2.951031915169706e-04	1.499998e+01	1.165790e-03
2.951056640540003e-04	1.499998e+01	1.165790e-03
2.951106091280595e-04	1.499998e+01	1.165790e-03
2.951204992761780e-04	1.499998e+01	1.165790e-03
2.951247122322706e-04	1.499998e+01	1.165790e-03
2.951272026641027e-04	1.499998e+01	1.165790e-03
2.951287653972250e-04	1.499998e+01	1.165790e-03
2.951298396280535e-04	1.499998e+01	1.165790e-03
2.951307996011221e-04	1.499998e+01	1.165790e-03
2.951318204768987e-04	1.499998e+01	1.165790e-03
2.951327887799777e-04	1.499998e+01	1.165790e-03
2.951338406118986e-04	1.499998e+01	1.165790e-03
2.951349431682833e-04	1.499998e+01	1.165790e-03
2.951363022276803e-04	1.499998e+01	1.165790e-03
2.951371728735082e-04	1.499998e+01	1.165790e-03
2.951378396184061e-04	1.499998e+01	1.165790e-03
2.951386000784318e-04	1.499998e+01	1.165790e-03
2.951394155909705e-04	1.499998e+01	1.165790e-03
2.951398465834739e-04	1.499998e+01	1.165790e-03
2.951403412896398e-04	1.499998e+01	1.165790e-03
2.951409080779779e-04	1.499998e+01	1.165790e-03
2.951418793232406e-04	1.499998e+01	1.165790e-03
2.951427895004312e-04	1.499998e+01	1.165790e-03
2.951440179546615e-04	1.499998e+01	1.165790e-03
2.951453564038057e-04	1.499998e+01	1.165790e-03
2.951472984243991e-04	1.499998e+01	1.165790e-03
2.981170949998430e-04	1.499998e+01	1.165790e-03
3.010868915752868e-04	1.499998e+01	1.165790e-03
3.040566881507307e-04	1.499998e+01	1.165790e-03
3.070264847261745e-04	1.499998e+01	1.165790e-03
3.099962813016183e-04	1.499998e+01	1.165790e-03
3.129660778770621e-04	1.499998e+01	1.165790e-03
3.159358744525060e-04	1.499998e+01	1.165790e-03
3.346647419552359e-04	1.499998e+01	1.165790e-03
3.586304947522292e-04	1.499998e+01	1.165790e-03
3.863114704928896e-04	1.499998e+01	1.165790e-03
4.234377963449626e-04	1.499998e+01	1.165790e-03
4.758792025949626e-04	1.499998e+01	1.165790e-03
5.252370843294110e-04	1.499998e+01	1.165790e-03
5.744234413646646e-04	1.499998e+01	1.165790e-03
6.201850658277884e-04	1.499998e+01	1.165790e-03
6.686481040197813e-04	1.499998e+01	1.165790e-03
6.746000017352220e-04	1.499998e+01	1.165790e-03
6.894797460238239e-04	1.499998e+01	1.165790e-03
6.986103463049715e-04	1.499998e+01	1.165790e-03
6.986666758136180e-04	1.499998e+01	1.165790e-03
6.986988999318091e-04	1.499998e+01	1.165790e-03
6.987158948047554e-04	1.499998e+01	1.165790e-03
6.987273729128433e-04	1.499998e+01	1.165790e-03
6.987382929196575e-04	1.499998e+01	1.165790e-03
6.987465111668808e-04	1.499998e+01	1.165790e-03
6.987520810031605e-04	1.499998e+01	1.165790e-03
6.987597362001032e-04	1.499998e+01	1.165790e-03
6.987663057704303e-04	1.499998e+01	1.165790e-03
6.987699583008014e-04	1.499998e+01	1.165790e-03
6.987734787573158e-04	1.499998e+01	1.165790e-03
6.987778010949918e-04	1.499998e+01	1.165790e-03
6.987817891303847e-04	1.499998e+01	1.165790e-03
6.987856253920404e-04	1.499998e+01	1.165790e-03
6.987891073506010e-04	1.499998e+01	1.165790e-03
6.987926050916549e-04	1.499998e+01	1.165790e-03
6.987961209841071e-04	1.499998e+01	1.165790e-03
6.987992406920058e-04	1.499998e+01	1.165790e-03
6.988026359690879e-04	1.499998e+01	1.165790e-03
6.988065308387349e-04	1.499998e+01	1.165790e-03
6.988113329744059e-04	1.499998e+01	1.165790e-03
6.988176543173184e-04	1.499998e+01	1.165790e-03
6.988247308887685e-04	1.499998e+01	1.165790e-03
6.988346167355381e-04	1.499998e+01	1.165790e-03
6.988474168239230e-04	1.499998e+01	1.165790e-03
6.988686282090759e-04	1.499998e+01	1.165790e-03
6.989060204213033e-04	1.499998e+01	1.165790e-03
6.989808048457584e-04	1.499998e+01	1.165790e-03
6.991303736946684e-04	1.499998e+01	1.165790e-03
6.994222036862841e-04	1.499998e+01	1.165790e-03
6.999630310395563e-04	1.499998e+01	1.165790e-03
7.004759007697962e-04	1.499998e+01	1.165790e-03
7.010478926282878e-04	1.499998e+01	1.165790e-03
7.017178244049109e-04	1.499998e+01	1.165790e-03
7.027479925554932e-04	1.499998e+01	1.165790e-03
7.116723302879728e-04	1.499998e+01	1.165790e-03
7.214781382586899e-04	1.499998e+01	1.165790e-03
7.410897542001242e-04	1.499998e+01	1.165790e-03
7.803129860829929e-04	1.499998e+01	1.165790e-03
8.327543923329929e-04	1.499998e+01	1.165790e-03
8.851957985829929e-04	1.499998e+01	1.165790e-03
9.376372048329929e-04	1.499998e+01	1.165790e-03
9.900786110829929e-04	1.499998e+01	1.165790e-03
1.042520017332993e-03	1.499998e+01	1.165790e-03
1.094961423582993e-03	1.499998e+01	1.165790e-03
1.147402829832993e-03	1.499998e+01	1.165790e-03
1.199844236082993e-03	1.499998e+01	1.165790e-03
1.304727048582993e-03	1.499998e+01	1.165790e-03
1.424593120011565e-03	1.499998e+01	1.165790e-03
1.544459191440137e-03	1.499998e+01	1.165790e-03
1.664325262868708e-03	1.499998e+01	1.165790e-03
1.784191334297280e-03	1.499998e+01	1.165790e-03
1.904057405725852e-03	1.499998e+01	1.165790e-03
2.023923477154423e-03	1.499998e+01	1.165790e-03
2.143789548582995e-03	1.499998e+01	1.165790e-03
2.181247695904423e-03	1.499998e+01	1.165790e-03
2.218705843225852e-03	1.499998e+01	1.165790e-03
2.256163990547281e-03	1.499998e+01	1.165790e-03
2.293622137868709e-03	1.499998e+01	1.165790e-03
2.331080285190138e-03	1.499998e+01	1.165790e-03
2.368538432511566e-03	1.499998e+01	1.165790e-03
2.405996579832995e-03	1.499998e+01	1.165790e-03
2.458437986082995e-03	1.499998e+01	1.165790e-03
2.510879392332995e-03	1.499998e+01	1.165790e-03
2.515950700473596e-03	1.499998e+01	1.165790e-03
2.526093316754798e-03	1.499998e+01	1.165790e-03
2.535398174539476e-03	1.499998e+01	1.165790e-03
2.548190576764733e-03	1.499998e+01	1.165790e-03
2.559804476345596e-03	1.499998e+01	1.165790e-03
2.571023254199614e-03	1.499998e+01	1.165790e-03
2.588942107454063e-03	1.499998e+01	1.165790e-03
2.613249195828356e-03	1.499998e+01	1.165790e-03
2.642280184250795e-03	1.499998e+01	1.165790e-03
2.676195028584805e-03	1.499998e+01	1.165790e-03
2.697869143629230e-03	1.499998e+01	1.165790e-03
2.721062110367426e-03	1.499998e+01	1.165790e-03
2.744517631694972e-03	1.499998e+01	1.165790e-03
2.763370502004220e-03	1.499998e+01	1.165790e-03
2.783162461933184e-03	1.499998e+01	1.165790e-03
2.808455199477308e-03	1.499998e+01	1.165790e-03
2.829955060817171e-03	1.499998e+01	1.165790e-03
2.855193424315623e-03	1.499998e+01	1.165790e-03
2.880770781918984e-03	1.499998e+01	1.165790e-03
2.901496297155082e-03	1.499998e+01	1.165790e-03
2.926690567307128e-03	1.499998e+01	1.165790e-03
2.951862701589330e-03	1.499998e+01	1.165790e-03
2.978370505515290e-03	1.499998e+01	1.165790e-03
3.006813935817265e-03	1.499998e+01	1.165790e-03
3.031304557061671e-03	1.499998e+01	1.165790e-03
3.061930756312232e-03	1.499998e+01	1.165790e-03
3.093212145084070e-03	1.499998e+01	1.165790e-03
3.128852911547663e-03	1.499998e+01	1.165790e-03
3.166657913169665e-03	1.499998e+01	1.165790e-03
3.209443798660336e-03	1.499998e+01	1.165790e-03
3.252272047530099e-03	1.499998e+01	1.165790e-03
3.298927499422543e-03	1.499998e+01	1.165790e-03
3.342902881446974e-03	1.499998e+01	1.165790e-03
3.389262329284172e-03	1.499998e+01	1.165790e-03
3.492358112104477e-03	1.499998e+01	1.165790e-03
3.544799518354477e-03	1.499998e+01	1.165790e-03
3.649682330854477e-03	1.499998e+01	1.165790e-03
3.702123737104477e-03	1.499998e+01	1.165790e-03
3.754565143354477e-03	1.499998e+01	1.165790e-03
3.807006549604477e-03	1.499998e+01	1.165790e-03
3.911889362104477e-03	1.499998e+01	1.165790e-03
3.964330768354478e-03	1.499998e+01	1.165790e-03
4.069213580854478e-03	1.499998e+01	1.165790e-03
4.121654987104478e-03	1.499998e+01	1.165790e-03
4.226537799604478e-03	1.499998e+01	1.165790e-03
4.331420612104478e-03	1.499998e+01	1.165790e-03
4.436303424604478e-03	1.499998e+01	1.165790e-03
4.631085790675907e-03	1.499998e+01	1.165790e-03
4.825868156747336e-03	1.499998e+01	1.165790e-03
5.020650522818765e-03	1.499998e+01	1.165790e-03
5.215432888890194e-03	1.499998e+01	1.165790e-03
5.410215254961622e-03	1.499998e+01	1.165790e-03
5.604997621033052e-03	1.499998e+01	1.165790e-03
5.799779987104480e-03	1.499998e+01	1.165790e-03
6.226802866568765e-03	1.499998e+01	1.165790e-03
6.653825746033049e-03	1.499998e+01	1.165790e-03
7.080848625497333e-03	1.499998e+01	1.165790e-03
7.507871504961617e-03	1.499998e+01	1.165790e-03
7.934894384425902e-03	1.499998e+01	1.165790e-03
8.361917263890186e-03	1.499998e+01	1.165790e-03
8.788940143354469e-03	1.499998e+01	1.165790e-03
9.028672286211608e-03	1.499998e+01	1.165790e-03
9.268404429068748e-03	1.499998e+01	1.165790e-03
9.508136571925887e-03	1.499998e+01	1.165790e-03
9.747868714783026e-03	1.499998e+01	1.165790e-03
9.987600857640166e-03	1.499998e+01	1.165790e-03
1.022733300049731e-02	1.499998e+01	1.165790e-03
1.046706514335444e-02	1.499998e+01	1.165790e-03
1.052606172538569e-02	1.499998e+01	1.165790e-03
1.053917207694819e-02	1.499998e+01	1.165790e-03
1.054244966483882e-02	1.499998e+01	1.165790e-03
1.054326906181148e-02	1.499998e+01	1.165790e-03
1.054490785575679e-02	1.499998e+01	1.165790e-03
1.054668379626279e-02	1.499998e+01	1.165790e-03
1.054853928058444e-02	1.499998e+01	1.165790e-03
1.055070915375810e-02	1.499998e+01	1.165790e-03
1.055272797456227e-02	1.499998e+01	1.165790e-03
1.055425069053304e-02	1.499998e+01	1.165790e-03
1.055449275671285e-02	1.499998e+01	1.165790e-03
1.055497688907247e-02	1.499998e+01	1.165790e-03
1.055566093041256e-02	1.499998e+01	1.165790e-03
1.055577062601600e-02	1.499998e+01	1.165790e-03
1.055599001722288e-02	1.499998e+01	1.165790e-03
1.055635159338829e-02	1.499998e+01	1.165790e-03
1.055640204266533e-02	1.499998e+01	1.165790e-03
1.055650294121940e-02	1.499998e+01	1.165790e-03
1.055667670459044e-02	1.499998e+01	1.165790e-03
1.055670088084886e-02	1.499998e+01	1.165790e-03
1.055674923336570e-02	1.499998e+01	1.165790e-03
1.055680304379569e-02	1.499998e+01	1.165790e-03
1.055684497360020e-02	1.499998e+01	1.165790e-03
1.055688665814203e-02	1.499998e+01	1.165790e-03
1.055693231775300e-02	1.499998e+01	1.165790e-03
1.055696305934308e-02	1.499998e+01	1.165790e-03
1.055700207468487e-02	1.499998e+01	1.165790e-03
1.055704230658207e-02	1.499998e+01	1.165790e-03
1.055709156595305e-02	1.499998e+01	1.165790e-03
1.055714280266902e-02	1.499998e+01	1.165790e-03
1.055725806310836e-02	1.499998e+01	1.165790e-03
1.055729285960207e-02	1.499998e+01	1.165790e-03
1.055734982965402e-02	1.499998e+01	1.165790e-03
1.055738339123234e-02	1.499998e+01	1.165790e-03
1.055741695281066e-02	1.499998e+01	1.165790e-03
1.055745051438898e-02	1.499998e+01	1.165790e-03
1.055748407596730e-02	1.499998e+01	1.165790e-03
1.055751763754562e-02	1.499998e+01	1.165790e-03
1.055755119912394e-02	1.499998e+01	1.165790e-03
1.055758476070226e-02	1.499998e+01	1.165790e-03
1.055772075647922e-02	1.499998e+01	1.165790e-03
1.055781872333695e-02	1.499998e+01	1.165790e-03
1.055786967949976e-02	1.499998e+01	1.165790e-03
1.055790778202413e-02	1.499998e+01	1.165790e-03
1.055793550316388e-02	1.499998e+01	1.165790e-03
1.055795768552303e-02	1.499998e+01	1.165790e-03
1.055798255306159e-02	1.499998e+01	1.165790e-03
1.055807131522509e-02	1.499998e+01	1.165790e-03
1.055812127389844e-02	1.499998e+01	1.165790e-03
1.055820931961318e-02	1.499998e+01	1.165790e-03
1.055825393327447e-02	1.499998e+01	1.165790e-03
1.055830084643127e-02	1.499998e+01	1.165790e-03
1.055831650519583e-02	1.499998e+01	1.165790e-03
1.055833302315714e-02	1.499998e+01	1.165790e-03
1.055834850943357e-02	1.499998e+01	1.165790e-03
1.055836487315765e-02	1.499998e+01	1.165790e-03
1.055838104479914e-02	1.499998e+01	1.165790e-03
1.055839855333958e-02	1.499998e+01	1.165790e-03
1.055841708209193e-02	1.499998e+01	1.165790e-03
1.055843749510114e-02	1.499998e+01	1.165790e-03
1.055846010840426e-02	1.499998e+01	1.165790e-03
1.055848922226668e-02	1.499998e+01	1.165790e-03
1.055850632575394e-02	1.499998e+01	1.165790e-03
1.055852591863145e-02	1.499998e+01	1.165790e-03
1.055855133319852e-02	1.499998e+01	1.165790e-03
1.055857888524949e-02	1.499998e+01	1.165790e-03
1.055861539763507e-02	1.499998e+01	1.165790e-03
1.055866636637907e-02	1.499998e+01	1.165790e-03
1.055873076552540e-02	1.499998e+01	1.165790e-03
1.055880908034860e-02	1.499998e+01	1.165790e-03
1.055890633658394e-02	1.499998e+01	1.165790e-03
1.055910084905461e-02	1.499998e+01	1.165790e-03
1.055912883177532e-02	1.499998e+01	1.165790e-03
1.055952058986522e-02	1.499998e+01	1.165790e-03
1.055996831339654e-02	1.499998e+01	1.165790e-03
1.056013086444396e-02	1.499998e+01	1.165790e-03
1.056013637080966e-02	1.499998e+01	1.165790e-03
1.056014738354104e-02	1.499998e+01	1.165790e-03
1.056016940900381e-02	1.499998e+01	1.165790e-03
1.056021345992936e-02	1.499998e+01	1.165790e-03
1.056030156178046e-02	1.499998e+01	1.165790e-03
1.056042934387500e-02	1.499998e+01	1.165790e-03
1.056074686799222e-02	1.499998e+01	1.165790e-03
1.056106439210943e-02	1.499998e+01	1.165790e-03
1.056138191622664e-02	1.499998e+01	1.165790e-03
1.056169944034386e-02	1.499998e+01	1.165790e-03
1.056201696446107e-02	1.499998e+01	1.165790e-03
1.056233448857829e-02	1.499998e+01	1.165790e-03
1.056265201269550e-02	1.499998e+01	1.165790e-03
1.057124288545755e-02	1.499998e+01	1.165790e-03
1.057129508631080e-02	1.499998e+01	1.165790e-03
1.057134402995268e-02	1.499998e+01	1.165790e-03
1.057139429568300e-02	1.499998e+01	1.165790e-03
1.057140686211557e-02	1.499998e+01	1.165790e-03
1.057143199498073e-02	1.499998e+01	1.165790e-03
1.057143827819702e-02	1.499998e+01	1.165790e-03
1.057145084462960e-02	1.499998e+01	1.165790e-03
1.057145398623774e-02	1.499998e+01	1.165790e-03
1.057146026945403e-02	1.499961e+01	1.165790e-03
1.057146473009535e-02	1.499740e+01	1.165790e-03
1.057146697470790e-02	1.499180e+01	1.165790e-03
1.057146833414675e-02	1.498070e+01	1.165790e-03
1.057146931725251e-02	1.496036e+01	1.165790e-03
1.057147020810971e-02	1.491851e+01	1.165790e-03
1.057147115679619e-02	1.482458e+01	1.165790e-03
1.057147205039119e-02	1.463977e+01	1.165790e-03
1.057147299752132e-02	1.424270e+01	1.165790e-03
1.057147394541390e-02	1.345976e+01	1.165790e-03
1.057147497831101e-02	1.188176e+01	1.165790e-03
1.057147613144758e-02	9.095323e+00	1.165790e-03
1.057147755782331e-02	4.844222e+00	1.165790e-03
1.057147828449191e-02	2.848908e+00	1.165791e-03
1.057147886383138e-02	1.762009e+00	1.165792e-03
1.057147957296740e-02	1.005637e+00	1.165793e-03
1.057147993463354e-02	7.952126e-01	1.165795e-03
1.057148034478677e-02	6.643628e-01	1.165797e-03
1.057148084491702e-02	5.575075e-01	1.165800e-03
1.057148155583490e-02	4.573354e-01	1.165805e-03
1.057148233752841e-02	3.873954e-01	1.165814e-03
1.057148337431688e-02	3.332358e-01	1.165829e-03
1.057148457714459e-02	3.015902e-01	1.165854e-03
1.057148613205318e-02	2.876811e-01	1.165898e-03
1.057148806313627e-02	2.848883e-01	1.165974e-03
1.057151972291266e-02	2.848884e-01	1.179061e-03
1.057155138268905e-02	2.848885e-01	1.196266e-03
1.057158304246545e-02	2.848886e-01	1.217588e-03
1.057161470224184e-02	2.848886e-01	1.243028e-03
1.057164636201824e-02	2.848886e-01	1.272585e-03
1.057167802179463e-02	2.848885e-01	1.306259e-03
1.057170968157102e-02	2.848884e-01	1.344051e-03
1.057898559030532e-02	2.848955e-01	8.340218e-03
1.058626149903961e-02	2.849002e-01	1.533633e-02
1.059353740777390e-02	2.849026e-01	2.233238e-02
1.060081331650819e-02	2.849026e-01	2.932839e-02
1.060808922524249e-02	2.849002e-01	3.632433e-02
1.061536513397678e-02	2.848956e-01	4.332022e-02
1.062264104271107e-02	2.848885e-01	5.031605e-02
1.062264915124043e-02	2.848885e-01	5.032385e-02
1.062266185118517e-02	2.848885e-01	5.033606e-02
1.062266278545911e-02	2.848885e-01	5.033696e-02
1.062266465400699e-02	2.848885e-01	5.033876e-02
1.062266839110275e-02	2.848885e-01	5.034235e-02
1.062267314373313e-02	2.848885e-01	5.034692e-02
1.062267847799005e-02	2.848885e-01	5.035205e-02
1.062268272166948e-02	2.848885e-01	5.035613e-02
1.062268715402541e-02	2.848885e-01	5.036039e-02
1.062269149584307e-02	2.848885e-01	5.036457e-02
1.062269777075111e-02	2.848885e-01	5.037060e-02
1.062270354915841e-02	2.848885e-01	5.037616e-02
1.062270952430975e-02	2.848885e-01	5.038190e-02
1.062271401346287e-02	2.848885e-01	5.038622e-02
1.062271923513994e-02	2.848885e-01	5.039124e-02
1.062272502834417e-02	2.848885e-01	5.039681e-02
1.062273275947824e-02	2.848885e-01	5.040424e-02
1.062274241487740e-02	2.848885e-01	5.041353e-02
1.062275737369687e-02	2.848885e-01	5.042791e-02
1.062277522761556e-02	2.848885e-01	5.044508e-02
1.062279488855593e-02	2.848885e-01	5.046398e-02
1.062281352638629e-02	2.848885e-01	5.048190e-02
1.062283345320352e-02	2.848885e-01	5.050106e-02
1.062285581915642e-02	2.848885e-01	5.052257e-02
1.062286962718203e-02	2.848885e-01	5.053584e-02
1.062287818875856e-02	2.848885e-01	5.054408e-02
1.062288785809159e-02	2.848885e-01	5.055337e-02
1.062289766306393e-02	2.848885e-01	5.056280e-02
1.062290869337691e-02	2.848885e-01	5.057341e-02
1.062291930826707e-02	2.848885e-01	5.058361e-02
1.062293063566831e-02	2.848885e-01	5.059450e-02
1.062294299544290e-02	2.848885e-01	5.060639e-02
1.062295885164517e-02	2.848885e-01	5.062164e-02
1.062298230597684e-02	2.848885e-01	5.064419e-02
1.062302112960223e-02	2.848885e-01	5.068152e-02
1.062305332591267e-02	2.848885e-01	5.071247e-02
1.062308974624878e-02	2.848885e-01	5.074749e-02
1.062312959420010e-02	2.848885e-01	5.078581e-02
1.062318488531764e-02	2.848885e-01	5.083897e-02
1.062327497906519e-02	2.848885e-01	5.092560e-02
1.062337272350518e-02	2.848885e-01	5.101958e-02
1.062351936095082e-02	2.848885e-01	5.116057e-02
1.062381263584209e-02	2.848885e-01	5.144256e-02
1.062422045747539e-02	2.848885e-01	5.183469e-02
1.062484276982433e-02	2.848885e-01	5.243306e-02
1.062551049909645e-02	2.848885e-01	5.307509e-02
1.062649929876427e-02	2.848885e-01	5.402584e-02
1.063797304228105e-02	2.848885e-01	6.505806e-02
1.063802848046695e-02	2.848885e-01	6.511136e-02
1.063813935683875e-02	2.848885e-01	6.521797e-02
1.063820391777816e-02	2.848885e-01	6.528005e-02
1.063826965330248e-02	2.848885e-01	6.534325e-02
1.063827170753761e-02	2.848885e-01	6.534523e-02
1.063827581600789e-02	2.848885e-01	6.534918e-02
1.063828403294842e-02	2.848885e-01	6.535708e-02
1.063830046682950e-02	2.848885e-01	6.537288e-02
1.063830457529977e-02	2.848885e-01	6.537683e-02
1.063831279224031e-02	2.848885e-01	6.538473e-02
1.063831385332446e-02	2.848885e-01	6.538575e-02
1.063831597549275e-02	2.848885e-01	6.538779e-02
1.063831754645765e-02	2.848885e-01	6.538931e-02
1.063831899017166e-02	2.848885e-01	6.539069e-02
1.063832022812143e-02	2.848885e-01	6.539188e-02
1.063832152065329e-02	2.848885e-01	6.539313e-02
1.063832249869480e-02	2.848885e-01	6.539407e-02
1.063832314743425e-02	2.848885e-01	6.539469e-02
1.063832395735914e-02	2.848885e-01	6.539547e-02
1.063832437002838e-02	2.848885e-01	6.539586e-02
1.063832483121697e-02	2.848885e-01	6.539631e-02
1.063832539821900e-02	2.848885e-01	6.539685e-02
1.063832626023290e-02	2.848885e-01	6.539768e-02
1.063832712865263e-02	2.848885e-01	6.539851e-02
1.063832825578393e-02	2.848885e-01	6.539960e-02
1.063832953370726e-02	2.848885e-01	6.540083e-02
1.063833128239182e-02	2.848885e-01	6.540252e-02
1.063833315273113e-02	2.848885e-01	6.540431e-02
1.063833512641910e-02	2.848885e-01	6.540621e-02
1.063833907379504e-02	2.848885e-01	6.541000e-02
1.063834674764954e-02	2.848885e-01	6.541738e-02
1.063835647893376e-02	2.848885e-01	6.542674e-02
1.063836829620745e-02	2.848885e-01	6.543810e-02
1.063838281929323e-02	2.848885e-01	6.545207e-02
1.063840123721823e-02	2.848885e-01	6.546977e-02
1.063841967621045e-02	2.848885e-01	6.548750e-02
1.063843893198273e-02	2.848885e-01	6.550602e-02
1.063845847749091e-02	2.848885e-01	6.552481e-02
1.063848168963571e-02	2.848885e-01	6.554713e-02
1.063849602966091e-02	2.848885e-01	6.556092e-02
1.063850481320485e-02	2.848885e-01	6.556936e-02
1.063851404455323e-02	2.848885e-01	6.557824e-02
1.063852269945967e-02	2.848885e-01	6.558656e-02
1.063853275688037e-02	2.848885e-01	6.559623e-02
1.063854259915135e-02	2.848885e-01	6.560570e-02
1.063855396327083e-02	2.848885e-01	6.561662e-02
1.063856652314691e-02	2.848885e-01	6.562870e-02
1.063858513059386e-02	2.848885e-01	6.564659e-02
1.063860908090409e-02	2.848885e-01	6.566962e-02
1.063864947774441e-02	2.848885e-01	6.570847e-02
1.063868165486343e-02	2.848885e-01	6.573940e-02
1.063872044041790e-02	2.848885e-01	6.577669e-02
1.063876395710117e-02	2.848885e-01	6.581853e-02
1.063882666272041e-02	2.848885e-01	6.587883e-02
1.063922679932808e-02	2.848885e-01	6.626357e-02
1.064045034704904e-02	2.848885e-01	6.744003e-02
1.064167389477000e-02	2.848885e-01	6.861649e-02
1.064289744249095e-02	2.848885e-01	6.979296e-02
1.064412099021191e-02	2.848885e-01	7.096942e-02
1.064534453793287e-02	2.848885e-01	7.214588e-02
1.064656808565383e-02	2.848885e-01	7.332235e-02
1.064779163337478e-02	2.848885e-01	7.449882e-02
1.064779546041694e-02	2.848885e-01	7.450249e-02
1.065018588219962e-02	2.848885e-01	7.680093e-02
1.065019484130173e-02	2.848885e-01	7.680954e-02
1.065020816908194e-02	2.848885e-01	7.682236e-02
1.065021556805560e-02	2.848885e-01	7.682947e-02
1.065022155710641e-02	2.848885e-01	7.683523e-02
1.065022672271904e-02	2.848885e-01	7.684020e-02
1.065023110264952e-02	2.848885e-01	7.684441e-02
1.065023532245656e-02	2.848885e-01	7.684846e-02
1.065023985676150e-02	2.848885e-01	7.685283e-02
1.065024500883395e-02	2.848885e-01	7.685778e-02
1.065025107871524e-02	2.848885e-01	7.686362e-02
1.065025694912105e-02	2.848885e-01	7.686926e-02
1.065026136117468e-02	2.848885e-01	7.687350e-02
