;Scopy version,f4beeb1
;Exported on,samedi mai 18/05/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
715,-0.00885,0.350778,0.384186
716,-0.00884,0.417593,0.167037
717,-0.00883,0.367482,0.250556
718,-0.00882,0.334074,0.350778
719,-0.00881,0.317371,0.300667
720,-0.0088,0.367482,0.334074
721,-0.00879,0.300667,0.0501112
722,-0.00878,0.350778,0.400889
723,-0.00877,0.517815,0.200445
724,-0.00876,0.451,0.250556
725,-0.00875,0.417593,0.317371
726,-0.00874,0.350778,0.167037
727,-0.00873,0.317371,0.300667
728,-0.00872,0.300667,0.300667
729,-0.00871,0.400889,0.350778
730,-0.0087,0.334074,0.116926
731,-0.00869,0.300667,0.283963
732,-0.00868,0.451,0.367482
733,-0.00867,0.400889,0.0835186
